3062: /app/bin/hmi 0
Address		  Kbytes     PSS   Dirty    Swap  Mode  Mapping
0000007f8c47c000      60       0       0       0  ---p  /usr/lib/libgthread-2.0.so.0.6200.6
0000007f8c48b000       4       4       4       0  r--p  /usr/lib/libgthread-2.0.so.0.6200.6
0000007f8c48c000       4       4       4       0  rw-p  /usr/lib/libgthread-2.0.so.0.6200.6
0000007f8c48d000      12       0       0       0  r-xp  /usr/lib/libgmodule-2.0.so.0.6200.6
0000007f8c490000      60       0       0       0  ---p  /usr/lib/libgmodule-2.0.so.0.6200.6
0000007f8c49f000       4       4       4       0  r--p  /usr/lib/libgmodule-2.0.so.0.6200.6
0000007f8c4a0000       4       4       4       0  rw-p  /usr/lib/libgmodule-2.0.so.0.6200.6
0000007f8c4a1000     348      22       0       0  r-xp  /usr/lib/libgobject-2.0.so.0.6200.6
0000007f8c4f8000      60       0       0       0  ---p  /usr/lib/libgobject-2.0.so.0.6200.6
0000007f8c507000      12      12      12       0  r--p  /usr/lib/libgobject-2.0.so.0.6200.6
0000007f8c50a000       4       4       4       0  rw-p  /usr/lib/libgobject-2.0.so.0.6200.6
0000007f8c50b000       4       4       4       0  rw-p    [ anon ]
0000007f8c50c000    1988      20       0       0  r-xp  /usr/lib/libgio-2.0.so.0.6200.6
0000007f8c6fd000      64       0       0       0  ---p  /usr/lib/libgio-2.0.so.0.6200.6
0000007f8c70d000      32      32      32       0  r--p  /usr/lib/libgio-2.0.so.0.6200.6
0000007f8c715000       4       4       4       0  rw-p  /usr/lib/libgio-2.0.so.0.6200.6
0000007f8c716000       8       4       4       0  rw-p    [ anon ]
0000007f8c718000    1204     146       0       0  r-xp  /usr/lib/libglib-2.0.so.0.6200.6
0000007f8c845000      60       0       0       0  ---p  /usr/lib/libglib-2.0.so.0.6200.6
0000007f8c854000       4       4       4       0  r--p  /usr/lib/libglib-2.0.so.0.6200.6
0000007f8c855000       4       4       4       0  rw-p  /usr/lib/libglib-2.0.so.0.6200.6
0000007f8c856000       4       4       4       0  rw-p    [ anon ]
0000007f8c857000      12       0       0       0  r-xp  /lib/libdl-2.31.so
0000007f8c85a000      60       0       0       0  ---p  /lib/libdl-2.31.so
0000007f8c869000       4       4       4       0  r--p  /lib/libdl-2.31.so
0000007f8c86a000       4       4       4       0  rw-p  /lib/libdl-2.31.so
0000007f8c86b000       8       8       8       0  rw-p    [ anon ]
0000007f8c86d000      28       0       0       0  r-xp  /lib/librt-2.31.so
0000007f8c874000      60       0       0       0  ---p  /lib/librt-2.31.so
0000007f8c883000       4       4       4       0  r--p  /lib/librt-2.31.so
0000007f8c884000       4       4       4       0  rw-p  /lib/librt-2.31.so
0000007f8c885000      20       1       0       0  r-xp  /app/lib/libservice.so.1.0.0
0000007f8c88a000      60       0       0       0  ---p  /app/lib/libservice.so.1.0.0
0000007f8c899000       4       4       4       0  r--p  /app/lib/libservice.so.1.0.0
0000007f8c89a000       4       4       4       0  rw-p  /app/lib/libservice.so.1.0.0
0000007f8c89b000      24       4       0       0  r-xp  /app/lib/libpinyin.so.1.0.0
0000007f8c8a1000      60       0       0       0  ---p  /app/lib/libpinyin.so.1.0.0
0000007f8c8b0000       4       4       4       0  r--p  /app/lib/libpinyin.so.1.0.0
0000007f8c8b1000     580      22      12       0  rw-p  /app/lib/libpinyin.so.1.0.0
0000007f8c942000     880      36       0       0  r-xp  /app/lib/libfdbus.so
0000007f8ca1e000      60       0       0       0  ---p  /app/lib/libfdbus.so
0000007f8ca2d000      32      32      32       0  r--p  /app/lib/libfdbus.so
0000007f8ca35000       4       4       4       0  rw-p  /app/lib/libfdbus.so
0000007f8ca36000     380     252       0       0  r-xp  /app/lib/libcximage.so.7.0.0
0000007f8ca95000      60       0       0       0  ---p  /app/lib/libcximage.so.7.0.0
0000007f8caa4000       8       8       8       0  r--p  /app/lib/libcximage.so.7.0.0
0000007f8caa6000       4       4       4       0  rw-p  /app/lib/libcximage.so.7.0.0
0000007f8caa7000       8       8       8       0  rw-p    [ anon ]
0000007f8caa9000     212     151       0       0  r-xp  /usr/lib/libpng16.so.16.37.0
0000007f8cade000      60       0       0       0  ---p  /usr/lib/libpng16.so.16.37.0
0000007f8caed000       4       4       4       0  r--p  /usr/lib/libpng16.so.16.37.0
0000007f8caee000       4       4       4       0  rw-p  /usr/lib/libpng16.so.16.37.0
0000007f8caef000     672     535       0       0  r-xp  /usr/lib/libfreetype.so.6.17.1
0000007f8cb97000      60       0       0       0  ---p  /usr/lib/libfreetype.so.6.17.1
0000007f8cba6000      28      28      28       0  r--p  /usr/lib/libfreetype.so.6.17.1
0000007f8cbad000       4       4       4       0  rw-p  /usr/lib/libfreetype.so.6.17.1
0000007f8cbae000   21568    4216       0       0  r-xp  /usr/lib/libGLESv2_adreno.so
0000007f8e0be000      60       0       0       0  ---p  /usr/lib/libGLESv2_adreno.so
0000007f8e0cd000     336     336     336       0  r--p  /usr/lib/libGLESv2_adreno.so
0000007f8e121000      92      80      80       0  rw-p  /usr/lib/libGLESv2_adreno.so
0000007f8e138000     292     192     192       0  rw-p    [ anon ]
0000007f8e181000     120      25       0       0  r-xp  /usr/lib/libEGL_adreno.so
0000007f8e19f000      60       0       0       0  ---p  /usr/lib/libEGL_adreno.so
0000007f8e1ae000       4       4       4       0  r--p  /usr/lib/libEGL_adreno.so
0000007f8e1af000       4       4       4       0  rw-p  /usr/lib/libEGL_adreno.so
0000007f8e1b0000       8       8       8       0  rw-p    [ anon ]
0000007f8e1b2000     100      15       0       0  r-xp  /lib/libusb-1.0.so.0.1.0
0000007f8e1cb000      64       0       0       0  ---p  /lib/libusb-1.0.so.0.1.0
0000007f8e1db000       4       4       4       0  r--p  /lib/libusb-1.0.so.0.1.0
0000007f8e1dc000       4       4       4       0  rw-p  /lib/libusb-1.0.so.0.1.0
0000007f8e1dd000       8       8       8       0  rw-p    [ anon ]
0000007f8e1df000      32       8       0       0  r-xp  /app/lib/libtouch.so.0.0.1
0000007f8e1e7000      60       0       0       0  ---p  /app/lib/libtouch.so.0.0.1
0000007f8e1f6000       4       4       4       0  r--p  /app/lib/libtouch.so.0.0.1
0000007f8e1f7000       4       4       4       0  rw-p  /app/lib/libtouch.so.0.0.1
0000007f8e1f8000       4       0       0       0  r-xp  /usr/lib/libwayland-egl.so.1.0.0
0000007f8e1f9000      60       0       0       0  ---p  /usr/lib/libwayland-egl.so.1.0.0
0000007f8e208000       4       4       4       0  r--p  /usr/lib/libwayland-egl.so.1.0.0
0000007f8e209000       4       4       4       0  rw-p  /usr/lib/libwayland-egl.so.1.0.0
0000007f8e20a000      56       6       0       0  r-xp  /usr/lib/libwayland-client.so.0.3.0
0000007f8e218000      60       0       0       0  ---p  /usr/lib/libwayland-client.so.0.3.0
0000007f8e227000       8       8       8       0  r--p  /usr/lib/libwayland-client.so.0.3.0
0000007f8e229000       4       4       4       0  rw-p  /usr/lib/libwayland-client.so.0.3.0
0000007f8e22a000      92       2       0       0  r-xp  /lib/libz.so.1.2.11
0000007f8e241000      64       0       0       0  ---p  /lib/libz.so.1.2.11
0000007f8e251000       4       4       4       0  r--p  /lib/libz.so.1.2.11
0000007f8e252000       4       4       4       0  rw-p  /lib/libz.so.1.2.11
0000007f8e253000    1412      30       0       0  r-xp  /lib/libc-2.31.so
0000007f8e3b4000      64       0       0       0  ---p  /lib/libc-2.31.so
0000007f8e3c4000      12      12      12       0  r--p  /lib/libc-2.31.so
0000007f8e3c7000      12      12      12       0  rw-p  /lib/libc-2.31.so
0000007f8e3ca000      12      12      12       0  rw-p    [ anon ]
0000007f8e3cd000      80       3       0       0  r-xp  /lib/libgcc_s.so.1
0000007f8e3e1000      60       0       0       0  ---p  /lib/libgcc_s.so.1
0000007f8e3f0000       4       4       4       0  r--p  /lib/libgcc_s.so.1
0000007f8e3f1000       4       4       4       0  rw-p  /lib/libgcc_s.so.1
0000007f8e3f2000       8       8       8       0  rw-p    [ anon ]
0000007f8e3f4000     600      65       0       0  r-xp  /lib/libm-2.31.so
0000007f8e48a000      60       0       0       0  ---p  /lib/libm-2.31.so
0000007f8e499000       4       4       4       0  r--p  /lib/libm-2.31.so
0000007f8e49a000       4       4       4       0  rw-p  /lib/libm-2.31.so
0000007f8e49b000    1952      81       0       0  r-xp  /usr/lib/libstdc++.so.6.0.29
0000007f8e683000      64       0       0       0  ---p  /usr/lib/libstdc++.so.6.0.29
0000007f8e693000      52      52      52       0  r--p  /usr/lib/libstdc++.so.6.0.29
0000007f8e6a0000       4       4       4       0  rw-p  /usr/lib/libstdc++.so.6.0.29
0000007f8e6a1000      12      12      12       0  rw-p    [ anon ]
0000007f8e6a4000     468      10       0       0  r-xp  /app/lib/libreflectcpp.so.0.17.0
0000007f8e719000      60       0       0       0  ---p  /app/lib/libreflectcpp.so.0.17.0
0000007f8e728000       8       8       8       0  r--p  /app/lib/libreflectcpp.so.0.17.0
0000007f8e72a000       4       4       4       0  rw-p  /app/lib/libreflectcpp.so.0.17.0
0000007f8e72b000     580      34       0       0  r-xp  /app/lib/libspdlog.so.1.14.1
0000007f8e7bc000      64       0       0       0  ---p  /app/lib/libspdlog.so.1.14.1
0000007f8e7cc000      16      16      16       0  r--p  /app/lib/libspdlog.so.1.14.1
0000007f8e7d0000       4       4       4       0  rw-p  /app/lib/libspdlog.so.1.14.1
0000007f8e7d1000     288      14       0       0  r-xp  /app/lib/libcvi-lib-log.so
0000007f8e819000      60       0       0       0  ---p  /app/lib/libcvi-lib-log.so
0000007f8e828000      12      12      12       0  r--p  /app/lib/libcvi-lib-log.so
0000007f8e82b000       4       4       4       0  rw-p  /app/lib/libcvi-lib-log.so
0000007f8e82c000     128      80       0       0  r-xp  /usr/lib/libjsoncpp.so.1.0.0
0000007f8e84c000      60       0       0       0  ---p  /usr/lib/libjsoncpp.so.1.0.0
0000007f8e85b000       4       4       4       0  r--p  /usr/lib/libjsoncpp.so.1.0.0
0000007f8e85c000       4       4       4       0  rw-p  /usr/lib/libjsoncpp.so.1.0.0
0000007f8e85d000       8       8       8       0  rw-p    [ anon ]
0000007f8e85f000     276      52       0       0  r-xp  /app/lib/libvehicle.so.1.0.0
0000007f8e8a4000      60       0       0       0  ---p  /app/lib/libvehicle.so.1.0.0
0000007f8e8b3000      16      16      16       0  r--p  /app/lib/libvehicle.so.1.0.0
0000007f8e8b7000       4       4       4       0  rw-p  /app/lib/libvehicle.so.1.0.0
0000007f8e8b8000     312      26       0       0  r-xp  /app/lib/libfast.so.1.0.0
0000007f8e906000      64       0       0       0  ---p  /app/lib/libfast.so.1.0.0
0000007f8e916000      16      16      16       0  r--p  /app/lib/libfast.so.1.0.0
0000007f8e91a000       4       4       4       0  rw-p  /app/lib/libfast.so.1.0.0
0000007f8e91b000      16      16       0       0  r-xp  /app/lib/libTestActionApi.so.1.0.0
0000007f8e91f000      60       0       0       0  ---p  /app/lib/libTestActionApi.so.1.0.0
0000007f8e92e000       4       4       4       0  r--p  /app/lib/libTestActionApi.so.1.0.0
0000007f8e92f000       4       4       4       0  rw-p  /app/lib/libTestActionApi.so.1.0.0
0000007f8e930000     404      65       0       0  r-xp  /app/lib/libdeviceclient.so.1.0.0
0000007f8e995000      64       0       0       0  ---p  /app/lib/libdeviceclient.so.1.0.0
0000007f8e9a5000      16      16      16       0  r--p  /app/lib/libdeviceclient.so.1.0.0
0000007f8e9a9000       4       4       4       0  rw-p  /app/lib/libdeviceclient.so.1.0.0
0000007f8e9aa000      20       5       0       0  r-xp  /app/lib/libfilemgr.so.1.0.0
0000007f8e9af000      60       0       0       0  ---p  /app/lib/libfilemgr.so.1.0.0
0000007f8e9be000       4       4       4       0  r--p  /app/lib/libfilemgr.so.1.0.0
0000007f8e9bf000       4       4       4       0  rw-p  /app/lib/libfilemgr.so.1.0.0
0000007f8e9c0000     296      15       0       0  r-xp  /app/lib/libappmgrProxy.so.0.0.1
0000007f8ea0a000      64       0       0       0  ---p  /app/lib/libappmgrProxy.so.0.0.1
0000007f8ea1a000      16      16      16       0  r--p  /app/lib/libappmgrProxy.so.0.0.1
0000007f8ea1e000       4       4       4       0  rw-p  /app/lib/libappmgrProxy.so.0.0.1
0000007f8ea1f000       8       8       8       0  rw-p    [ anon ]
0000007f8ea21000     268      63       0       0  r-xp  /app/lib/libengineeringProxy.so.0.0.1
0000007f8ea64000      64       0       0       0  ---p  /app/lib/libengineeringProxy.so.0.0.1
0000007f8ea74000      12      12      12       0  r--p  /app/lib/libengineeringProxy.so.0.0.1
0000007f8ea77000       4       4       4       0  rw-p  /app/lib/libengineeringProxy.so.0.0.1
0000007f8ea78000     176     160       0       0  r-xp  /app/lib/libkeylocater.so.0.0.1
0000007f8eaa4000      64       0       0       0  ---p  /app/lib/libkeylocater.so.0.0.1
0000007f8eab4000       8       8       8       0  r--p  /app/lib/libkeylocater.so.0.0.1
0000007f8eab6000       4       4       4       0  rw-p  /app/lib/libkeylocater.so.0.0.1
0000007f8eab7000     124     124       0       0  r-xp  /app/lib/liblogsystem.so.1.0.0
0000007f8ead6000      60       0       0       0  ---p  /app/lib/liblogsystem.so.1.0.0
0000007f8eae5000       8       8       8       0  r--p  /app/lib/liblogsystem.so.1.0.0
0000007f8eae7000       4       4       4       0  rw-p  /app/lib/liblogsystem.so.1.0.0
0000007f8eae8000     220     110       0       0  r-xp  /app/lib/libkeyhandler.so.0.0.1
0000007f8eb1f000      64       0       0       0  ---p  /app/lib/libkeyhandler.so.0.0.1
0000007f8eb2f000       8       8       8       0  r--p  /app/lib/libkeyhandler.so.0.0.1
0000007f8eb31000       4       4       4       0  rw-p  /app/lib/libkeyhandler.so.0.0.1
0000007f8eb32000     200      26       0       0  r-xp  /app/lib/liblocation.so.1.0.0
0000007f8eb64000      60       0       0       0  ---p  /app/lib/liblocation.so.1.0.0
0000007f8eb73000      12      12      12       0  r--p  /app/lib/liblocation.so.1.0.0
0000007f8eb76000       4       4       4       0  rw-p  /app/lib/liblocation.so.1.0.0
0000007f8eb77000     216      26       0       0  r-xp  /app/lib/libnavigation.so.1.0.0
0000007f8ebad000      64       0       0       0  ---p  /app/lib/libnavigation.so.1.0.0
0000007f8ebbd000      16      16      16       0  r--p  /app/lib/libnavigation.so.1.0.0
0000007f8ebc1000       4       4       4       0  rw-p  /app/lib/libnavigation.so.1.0.0
0000007f8ebc2000     448      99       0       0  r-xp  /app/lib/libwifi.so.1.0.0
0000007f8ec32000      64       0       0       0  ---p  /app/lib/libwifi.so.1.0.0
0000007f8ec42000      20      20      20       0  r--p  /app/lib/libwifi.so.1.0.0
0000007f8ec47000       4       4       4       0  rw-p  /app/lib/libwifi.so.1.0.0
0000007f8ec48000       8       8       0       0  r-xp  /app/lib/libthumbnail.so.1.0.0
0000007f8ec4a000      60       0       0       0  ---p  /app/lib/libthumbnail.so.1.0.0
0000007f8ec59000       4       4       4       0  r--p  /app/lib/libthumbnail.so.1.0.0
0000007f8ec5a000       4       4       4       0  rw-p  /app/lib/libthumbnail.so.1.0.0
0000007f8ec5b000      36      36       0       0  r-xp  /app/lib/libgestures.so.1.0.0
0000007f8ec64000      64       0       0       0  ---p  /app/lib/libgestures.so.1.0.0
0000007f8ec74000       4       4       4       0  r--p  /app/lib/libgestures.so.1.0.0
0000007f8ec75000       4       4       4       0  rw-p  /app/lib/libgestures.so.1.0.0
0000007f8ec76000      80      29       0       0  r-xp  /usr/lib/libtinyxml2.so.8.0.0
0000007f8ec8a000      64       0       0       0  ---p  /usr/lib/libtinyxml2.so.8.0.0
0000007f8ec9a000       4       4       4       0  r--p  /usr/lib/libtinyxml2.so.8.0.0
0000007f8ec9b000       4       4       4       0  rw-p  /usr/lib/libtinyxml2.so.8.0.0
0000007f8ec9c000     336     168       0       0  r-xp  /app/lib/libdeviceappclient.so.1.0.0
0000007f8ecf0000      64       0       0       0  ---p  /app/lib/libdeviceappclient.so.1.0.0
0000007f8ed00000      20      20      20       0  r--p  /app/lib/libdeviceappclient.so.1.0.0
0000007f8ed05000       4       4       4       0  rw-p  /app/lib/libdeviceappclient.so.1.0.0
0000007f8ed06000     572      50       0       0  r-xp  /app/lib/libsystem.so.1.0.0
0000007f8ed95000      64       0       0       0  ---p  /app/lib/libsystem.so.1.0.0
0000007f8eda5000      20      20      20       0  r--p  /app/lib/libsystem.so.1.0.0
